Site,Opportunity Type,Priority,URL,Full URL
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/recipes/chocolate-peppermint-cupcakes-topped-with-peppermint-pattie-pumpkins.html","https://hersheyland.com/recipes/chocolate-peppermint-cupcakes-topped-with-peppermint-pattie-pumpkins.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/recipes/tamal-dulce-con-chocolate.html","https://hersheyland.com/recipes/tamal-dulce-con-chocolate.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/reeses-glow-in-the-dark-milk-chocolate-snack-size-peanut-butter-cups-9-35-oz-bag.html","https://hersheyland.com/products/reeses-glow-in-the-dark-milk-chocolate-snack-size-peanut-butter-cups-9-35-oz-bag.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/recipes/deep-dark-mousse.html","https://hersheyland.com/recipes/deep-dark-mousse.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/recipes/kit-kat-snowflake-pops.html","https://hersheyland.com/recipes/kit-kat-snowflake-pops.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/reeses-milk-chocolate-peanut-butter-snack-mix-6-8-oz-canister.html","https://hersheyland.com/products/reeses-milk-chocolate-peanut-butter-snack-mix-6-8-oz-canister.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/twizzlers-soft-bites-watermelon-flavored-candy-8-oz-bag.html","https://hersheyland.com/products/twizzlers-soft-bites-watermelon-flavored-candy-8-oz-bag.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/hershey-halloween-miniatures-assortment-70-7-oz-bag-220-pieces.html","https://hersheyland.com/products/hershey-halloween-miniatures-assortment-70-7-oz-bag-220-pieces.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/hershey-halloween-pumpkin-bowl-assortment-37-4-oz-160-pieces.html","https://hersheyland.com/products/hershey-halloween-pumpkin-bowl-assortment-37-4-oz-160-pieces.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/ice-breakers-ice-cubes-snow-cone-sugar-free-mints-1-5-oz-puck.html","https://hersheyland.com/products/ice-breakers-ice-cubes-snow-cone-sugar-free-mints-1-5-oz-puck.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/kit-kat-milk-chocolate-xl-candy-bars-4-5-oz-12-pack.html","https://hersheyland.com/products/kit-kat-milk-chocolate-xl-candy-bars-4-5-oz-12-pack.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/recipes/hersheys-kisses-snowball-elf-cupcakes.html","https://hersheyland.com/recipes/hersheys-kisses-snowball-elf-cupcakes.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/themes/birthdays.html","https://hersheyland.com/themes/birthdays.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/york.html","https://hersheyland.com/york.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/payday-peanut-and-caramel-king-size-candy-bars-3-4-oz-18-count-box.html","https://hersheyland.com/products/payday-peanut-and-caramel-king-size-candy-bars-3-4-oz-18-count-box.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/recipes/chocolate-indulgence.html","https://hersheyland.com/recipes/chocolate-indulgence.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/hershey-halloween-lovers-snack-size-assortment-43-38-oz-bag-80-pieces.html","https://hersheyland.com/products/hershey-halloween-lovers-snack-size-assortment-43-38-oz-bag-80-pieces.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/hershey-easter-egg-hunt-chocolate-assortment-70-65-oz-bag-285-pieces.html","https://hersheyland.com/products/hershey-easter-egg-hunt-chocolate-assortment-70-65-oz-bag-285-pieces.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/reeses-variety-peanut-butter-cups-4-5-oz-3-pack.html","https://hersheyland.com/products/reeses-variety-peanut-butter-cups-4-5-oz-3-pack.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/reeses-dark-chocolate-peanut-butter-cups-33-6-oz-box-24-pack.html","https://hersheyland.com/products/reeses-dark-chocolate-peanut-butter-cups-33-6-oz-box-24-pack.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/stories/7-easy-mothers-day-desserts-and-brunch-recipes.html","https://hersheyland.com/stories/7-easy-mothers-day-desserts-and-brunch-recipes.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/hershey-easter-milk-chocolate-assortment-15-2-oz-bag-35-pieces.html","https://hersheyland.com/products/hershey-easter-milk-chocolate-assortment-15-2-oz-bag-35-pieces.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/about-us.html","https://hersheyland.com/about-us.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/hershey-all-time-greats-snack-size-assortment-44-99-oz-bag-90-pieces.html","https://hersheyland.com/products/hershey-all-time-greats-snack-size-assortment-44-99-oz-bag-90-pieces.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/all-recipes.html","https://hersheyland.com/all-recipes.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/reeses-milk-chocolate-peanut-butter-king-size-pumpkins-2-4-oz.html","https://hersheyland.com/products/reeses-milk-chocolate-peanut-butter-king-size-pumpkins-2-4-oz.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/recipes/chocolate-chip-babka.html","https://hersheyland.com/recipes/chocolate-chip-babka.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/whatchamacallit.html","https://hersheyland.com/whatchamacallit.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/recipes/chocolate-syrup-swirl-dessert.html","https://hersheyland.com/recipes/chocolate-syrup-swirl-dessert.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/themes/halloween.html","https://hersheyland.com/themes/halloween.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/hershey-halloween-miniatures-assortment-33-9-oz-bag-110-pieces.html","https://hersheyland.com/products/hershey-halloween-miniatures-assortment-33-9-oz-bag-110-pieces.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/reeses-stuffed-with-pieces-milk-chocolate-peanut-butter-king-size-eggs-2-2-oz.html","https://hersheyland.com/products/reeses-stuffed-with-pieces-milk-chocolate-peanut-butter-king-size-eggs-2-2-oz.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/hershey-halloween-chocolate-and-sweets-snack-size-assortment-25-8-oz-bag-60-pieces.html","https://hersheyland.com/products/hershey-halloween-chocolate-and-sweets-snack-size-assortment-25-8-oz-bag-60-pieces.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/hershey-halloween-chocolate-snack-size-assortment-13-13-oz-bag-25-pieces.html","https://hersheyland.com/products/hershey-halloween-chocolate-snack-size-assortment-13-13-oz-bag-25-pieces.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/ice-breakers-sours-sour-fruits-sugar-free-mints-1-5-oz-puck-8-count-box.html","https://hersheyland.com/products/ice-breakers-sours-sour-fruits-sugar-free-mints-1-5-oz-puck-8-count-box.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/recipes/witchs-hat-chocolate-cupcakes.html","https://hersheyland.com/recipes/witchs-hat-chocolate-cupcakes.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/hershey-all-time-greats-snack-size-assortment-29-21-oz-bag-60-pieces.html","https://hersheyland.com/products/hershey-all-time-greats-snack-size-assortment-29-21-oz-bag-60-pieces.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/stories/holiday-hacks-to-keep-your-celebration-stress-free.html","https://hersheyland.com/stories/holiday-hacks-to-keep-your-celebration-stress-free.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/kit-kat-milk-chocolate-xl-candy-bar-4-5-oz.html","https://hersheyland.com/products/kit-kat-milk-chocolate-xl-candy-bar-4-5-oz.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/hershey-easter-egg-hunt-snack-size-assortment-29-24-oz-bag-85-pieces.html","https://hersheyland.com/products/hershey-easter-egg-hunt-snack-size-assortment-29-24-oz-bag-85-pieces.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/reeses-lovers-halloween-snack-size-assortment-46-75-oz-bag-85-pieces.html","https://hersheyland.com/products/reeses-lovers-halloween-snack-size-assortment-46-75-oz-bag-85-pieces.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/ice-breakers-ice-cubes-spearmint-sugar-free-gum-0-976-oz-box-12-count.html","https://hersheyland.com/products/ice-breakers-ice-cubes-spearmint-sugar-free-gum-0-976-oz-box-12-count.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/stories.html","https://hersheyland.com/stories.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/hersheys-chocolate-lite-syrup-18-5-oz-bottle.html","https://hersheyland.com/products/hersheys-chocolate-lite-syrup-18-5-oz-bottle.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/ice-breakers-ice-cubes-spearmint-sugar-free-gum-1-62-oz-thin-pack-20-pieces.html","https://hersheyland.com/products/ice-breakers-ice-cubes-spearmint-sugar-free-gum-1-62-oz-thin-pack-20-pieces.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/hershey-halloween-chocolate-miniatures-assortment-53-34-oz-bag-185-pieces.html","https://hersheyland.com/products/hershey-halloween-chocolate-miniatures-assortment-53-34-oz-bag-185-pieces.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/reeses-pieces-shake-and-break-milk-chocolate-peanut-butter-eggs-3-6-oz-box-3-pack.html","https://hersheyland.com/products/reeses-pieces-shake-and-break-milk-chocolate-peanut-butter-eggs-3-6-oz-box-3-pack.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/recipes/organic-chocolate-bar-filling.html","https://hersheyland.com/recipes/organic-chocolate-bar-filling.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/hersheys-fall-harvest-miniatures-assortment-9-9-oz-bag.html","https://hersheyland.com/products/hersheys-fall-harvest-miniatures-assortment-9-9-oz-bag.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/york-dark-chocolate-snack-size-peppermint-patties-11-4-oz-bag.html","https://hersheyland.com/products/york-dark-chocolate-snack-size-peppermint-patties-11-4-oz-bag.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/reeses-halloween-milk-chocolate-snack-size-peanut-butter-cups-30-25-oz-bag-55-pieces.html","https://hersheyland.com/products/reeses-halloween-milk-chocolate-snack-size-peanut-butter-cups-30-25-oz-bag-55-pieces.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/cadbury-mini-eggs-shimmer-easter-milk-chocolate-candy-9-oz-bag.html","https://hersheyland.com/products/cadbury-mini-eggs-shimmer-easter-milk-chocolate-candy-9-oz-bag.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/hersheys-miniatures-assortment-17-6-oz-pack.html","https://hersheyland.com/products/hersheys-miniatures-assortment-17-6-oz-pack.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/themes/harry-potter.html","https://hersheyland.com/themes/harry-potter.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/hershey-egg-hunt-sweets-assortment-100-7-oz-bag-340-pieces.html","https://hersheyland.com/products/hershey-egg-hunt-sweets-assortment-100-7-oz-bag-340-pieces.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/recipes/half-time-fudgey-peanut-butter-brownies.html","https://hersheyland.com/recipes/half-time-fudgey-peanut-butter-brownies.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/ice-breakers-ice-cubes-peppermint-sugar-free-gum-1-62-oz-thin-pack-20-pieces.html","https://hersheyland.com/products/ice-breakers-ice-cubes-peppermint-sugar-free-gum-1-62-oz-thin-pack-20-pieces.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/reeses-pieces-reindeer-peanut-butter-candy-2-2-oz-carrot.html","https://hersheyland.com/products/reeses-pieces-reindeer-peanut-butter-candy-2-2-oz-carrot.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/hershey-halloween-snack-size-assortment-15-57-oz-bag-30-pieces.html","https://hersheyland.com/products/hershey-halloween-snack-size-assortment-15-57-oz-bag-30-pieces.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/york-dark-chocolate-king-size-peppermint-patties-2-4-oz.html","https://hersheyland.com/products/york-dark-chocolate-king-size-peppermint-patties-2-4-oz.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/york-dark-chocolate-peppermint-pattie-pumpkins-9-6-oz-bag.html","https://hersheyland.com/products/york-dark-chocolate-peppermint-pattie-pumpkins-9-6-oz-bag.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/ice-breakers-cinnamon-sugar-free-mints-12-oz-box-8-pack.html","https://hersheyland.com/products/ice-breakers-cinnamon-sugar-free-mints-12-oz-box-8-pack.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/recipes/brownie-n-fruit-kabobs.html","https://hersheyland.com/recipes/brownie-n-fruit-kabobs.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/hersheys-organic-miniatures-milk-chocolate-candy-bars-4-2-oz-bag.html","https://hersheyland.com/products/hersheys-organic-miniatures-milk-chocolate-candy-bars-4-2-oz-bag.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/recipes/bouquet-of-pancakes-for-mom.html","https://hersheyland.com/recipes/bouquet-of-pancakes-for-mom.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/hersheys-halloween-miniatures-assortment-9-9-oz-bag.html","https://hersheyland.com/products/hersheys-halloween-miniatures-assortment-9-9-oz-bag.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/recipes/mini-chocolate-orange-muffins.html","https://hersheyland.com/recipes/mini-chocolate-orange-muffins.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/recipes/sugarcakes.html","https://hersheyland.com/recipes/sugarcakes.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/ice-breakers-sours-mixed-berry-sugar-free-mints-12-oz-box-8-pack.html","https://hersheyland.com/products/ice-breakers-sours-mixed-berry-sugar-free-mints-12-oz-box-8-pack.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/hershey-egg-hunt-snack-size-assortment-46-9-oz-bag-140-pieces.html","https://hersheyland.com/products/hershey-egg-hunt-snack-size-assortment-46-9-oz-bag-140-pieces.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/recipes/butterscotch-chip-applesauce-muffins.html","https://hersheyland.com/recipes/butterscotch-chip-applesauce-muffins.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/stories/lunar-new-year.html","https://hersheyland.com/stories/lunar-new-year.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/hersheys-glow-in-the-dark-milk-chocolate-snack-size-candy-bars-9-45-oz-bag.html","https://hersheyland.com/products/hersheys-glow-in-the-dark-milk-chocolate-snack-size-candy-bars-9-45-oz-bag.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/hershey-all-time-greats-snack-size-assortment-25-86-oz-bag-50-pieces.html","https://hersheyland.com/products/hershey-all-time-greats-snack-size-assortment-25-86-oz-bag-50-pieces.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/reeses-chocolate-lovers-milk-chocolate-king-size-peanut-butter-cups-2-8-oz-24-count-box.html","https://hersheyland.com/products/reeses-chocolate-lovers-milk-chocolate-king-size-peanut-butter-cups-2-8-oz-24-count-box.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/hershey-halloween-shapes-snack-size-assortment-43-8-oz-bag-85-pieces.html","https://hersheyland.com/products/hershey-halloween-shapes-snack-size-assortment-43-8-oz-bag-85-pieces.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/recipes/cocoa-marble-gingerbread.html","https://hersheyland.com/recipes/cocoa-marble-gingerbread.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/reeses-stuffed-with-pieces-milk-chocolate-peanut-butter-pumpkins-1-1-oz-24-count-box.html","https://hersheyland.com/products/reeses-stuffed-with-pieces-milk-chocolate-peanut-butter-pumpkins-1-1-oz-24-count-box.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/cadbury.html","https://hersheyland.com/cadbury.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/hersheys-sea-salt-caramel-baking-chips-10-oz-bag.html","https://hersheyland.com/products/hersheys-sea-salt-caramel-baking-chips-10-oz-bag.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/hersheys-gold-miniatures-peanuts-and-pretzels-in-caramelized-creme-candy-bars-15-3-oz-pack.html","https://hersheyland.com/products/hersheys-gold-miniatures-peanuts-and-pretzels-in-caramelized-creme-candy-bars-15-3-oz-pack.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/york-valentines-dark-chocolate-peppermint-patties-9-6-oz-bag.html","https://hersheyland.com/products/york-valentines-dark-chocolate-peppermint-patties-9-6-oz-bag.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/recipes/chocolate-filled-cookie-bonbons.html","https://hersheyland.com/recipes/chocolate-filled-cookie-bonbons.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/recipes/butterscotch-cheesecake-with-chocolate-drizzle.html","https://hersheyland.com/recipes/butterscotch-cheesecake-with-chocolate-drizzle.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/recipes/chocolate-cherry-shortbread.html","https://hersheyland.com/recipes/chocolate-cherry-shortbread.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/hersheys-pot-of-gold-caramel-collection-assortment-10-oz-box-28-pieces.html","https://hersheyland.com/products/hersheys-pot-of-gold-caramel-collection-assortment-10-oz-box-28-pieces.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/reeses-crispy-crunchy-milk-chocolate-peanut-butter-candy-bar-1-7-oz.html","https://hersheyland.com/products/reeses-crispy-crunchy-milk-chocolate-peanut-butter-candy-bar-1-7-oz.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/whozeewhatzit-chocolate-king-size-candy-bar-2-6-oz.html","https://hersheyland.com/products/whozeewhatzit-chocolate-king-size-candy-bar-2-6-oz.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/hershey-easter-chocolate-miniatures-assortment-34-4-oz-bag-140-pieces.html","https://hersheyland.com/products/hershey-easter-chocolate-miniatures-assortment-34-4-oz-bag-140-pieces.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/activities/rolo-pretzel-delights-gift-box.html","https://hersheyland.com/activities/rolo-pretzel-delights-gift-box.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/hershey-nut-lovers-snack-size-assortment-25-8-oz-bag-50-pieces.html","https://hersheyland.com/products/hershey-nut-lovers-snack-size-assortment-25-8-oz-bag-50-pieces.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/rolo.html","https://hersheyland.com/rolo.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/ice-breakers-ice-cubes-cinnamon-sugar-free-gum-19-44-oz-box-6-pack.html","https://hersheyland.com/products/ice-breakers-ice-cubes-cinnamon-sugar-free-gum-19-44-oz-box-6-pack.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/reeses-mallow-top-marshmallow-creme-with-milk-chocolate-king-size-peanut-butter-cups-57-6-oz-box-24-count.html","https://hersheyland.com/products/reeses-mallow-top-marshmallow-creme-with-milk-chocolate-king-size-peanut-butter-cups-57-6-oz-box-24-count.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/kit-kat-pink-lemonade-king-size-candy-bar-3-oz.html","https://hersheyland.com/products/kit-kat-pink-lemonade-king-size-candy-bar-3-oz.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/hersheys-milk-chocolate-dc-super-hero-snack-size-candy-bars-2-25-oz-bag-5-pack.html","https://hersheyland.com/products/hersheys-milk-chocolate-dc-super-hero-snack-size-candy-bars-2-25-oz-bag-5-pack.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/hersheys-milk-chocolate-with-almonds-candy-bars-52-2-oz-box-36-pack.html","https://hersheyland.com/products/hersheys-milk-chocolate-with-almonds-candy-bars-52-2-oz-box-36-pack.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/york-minis-theatre-box-dark-chocolate-peppermint-patties-2-7-oz-box.html","https://hersheyland.com/products/york-minis-theatre-box-dark-chocolate-peppermint-patties-2-7-oz-box.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/activities/chocolate-snowman-spoons.html","https://hersheyland.com/activities/chocolate-snowman-spoons.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/recipes/chocolate-sweetheart-cakes-for-two.html","https://hersheyland.com/recipes/chocolate-sweetheart-cakes-for-two.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/recipes/christmas-brownie-trees.html","https://hersheyland.com/recipes/christmas-brownie-trees.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/recipes/rolo-chewy-caramel-brownie-truffles.html","https://hersheyland.com/recipes/rolo-chewy-caramel-brownie-truffles.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/recipes/butterscotch-blondies.html","https://hersheyland.com/recipes/butterscotch-blondies.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/hersheys-gold-peanuts-and-pretzels-in-caramelized-creme-candy-bar-1-4-oz.html","https://hersheyland.com/products/hersheys-gold-peanuts-and-pretzels-in-caramelized-creme-candy-bar-1-4-oz.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/cadbury/cadbury-tryouts-official-rules.html","https://hersheyland.com/cadbury/cadbury-tryouts-official-rules.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/jolly-rancher-original-flavors-jelly-beans-504-oz-box-36-pack.html","https://hersheyland.com/products/jolly-rancher-original-flavors-jelly-beans-504-oz-box-36-pack.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/twizzlers-izzlers-untwisted-strawberry-flavored-candy-16-oz-bag.html","https://hersheyland.com/products/twizzlers-izzlers-untwisted-strawberry-flavored-candy-16-oz-bag.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/hersheys-easter-milk-chocolate-bunny-1-2-oz.html","https://hersheyland.com/products/hersheys-easter-milk-chocolate-bunny-1-2-oz.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/recipes/chilled-raspberry-cheesecake.html","https://hersheyland.com/recipes/chilled-raspberry-cheesecake.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/recipes/fudge-topped-peanut-butter-chip-blondies.html","https://hersheyland.com/recipes/fudge-topped-peanut-butter-chip-blondies.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/activities/halloween-candy-trays.html","https://hersheyland.com/activities/halloween-candy-trays.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/recipes/chocolate-ice-crispy-pie-sundae.html","https://hersheyland.com/recipes/chocolate-ice-crispy-pie-sundae.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/reeses-stuffed-with-pieces-milk-chocolate-peanut-butter-trees-1-1-oz.html","https://hersheyland.com/products/reeses-stuffed-with-pieces-milk-chocolate-peanut-butter-trees-1-1-oz.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/recipes/sea-salt-caramel-poke-cake.html","https://hersheyland.com/recipes/sea-salt-caramel-poke-cake.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/hershey-halloween-nut-lovers-snack-size-assortment-25-8-oz-bag-50-pieces.html","https://hersheyland.com/products/hershey-halloween-nut-lovers-snack-size-assortment-25-8-oz-bag-50-pieces.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/recipes/best-brownies.html","https://hersheyland.com/recipes/best-brownies.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/recipes/glazed-cranberry-minicakes.html","https://hersheyland.com/recipes/glazed-cranberry-minicakes.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/reeses-halloween-peanut-butter-snack-size-assorted-shapes-9-6-oz-bag.html","https://hersheyland.com/products/reeses-halloween-peanut-butter-snack-size-assorted-shapes-9-6-oz-bag.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/hershey-halloween-chocolate-snack-size-assortment-47-35-oz-bag-90-pieces.html","https://hersheyland.com/products/hershey-halloween-chocolate-snack-size-assortment-47-35-oz-bag-90-pieces.html"
"hersheyland.com","Missing from Sitemap","Medium","hersheyland.com/products/hershey-halloween-snack-size-assortment-51-6-oz-bag-100-pieces.html","https://hersheyland.com/products/hershey-halloween-snack-size-assortment-51-6-oz-bag-100-pieces.html"
"micron.com","Missing from Sitemap","Medium","micron.com/sales-support/downloads/data-sheets","https://micron.com/sales-support/downloads/data-sheets"
"micron.com","Missing from Sitemap","Medium","micron.com/products/memory/hbm/gddr6/part-catalog/part-detail/mt61r512m32kpa-16-aat-e","https://micron.com/products/memory/hbm/gddr6/part-catalog/part-detail/mt61r512m32kpa-16-aat-e"
"micron.com","Missing from Sitemap","Medium","micron.com/sales-support/downloads/compatibility-guides","https://micron.com/sales-support/downloads/compatibility-guides"
"micron.com","Missing from Sitemap","Medium","micron.com/search-results/technical-notes","https://micron.com/search-results/technical-notes"
"micron.com","Missing from Sitemap","Medium","micron.com/redirects/channel-partners","https://micron.com/redirects/channel-partners"
"micron.com","Missing from Sitemap","Medium","micron.com/redirects/search-jobs","https://micron.com/redirects/search-jobs"
"micron.com","Missing from Sitemap","Medium","micron.com/sales-support/downloads/white-papers","https://micron.com/sales-support/downloads/white-papers"
"micron.com","Missing from Sitemap","Medium","micron.com/redirects/facebook","https://micron.com/redirects/facebook"
"micron.com","Missing from Sitemap","Medium","micron.com/redirects/ufsparm","https://micron.com/redirects/ufsparm"
"micron.com","Missing from Sitemap","Medium","micron.com/sales-support/downloads/all-downloads","https://micron.com/sales-support/downloads/all-downloads"
"micron.com","Missing from Sitemap","Medium","micron.com/redirects/youtube","https://micron.com/redirects/youtube"
"micron.com","Missing from Sitemap","Medium","micron.com/redirects/order-samples","https://micron.com/redirects/order-samples"
"micron.com","Missing from Sitemap","Medium","micron.com/search-results/software","https://micron.com/search-results/software"
"micron.com","Missing from Sitemap","Medium","micron.com/redirects/sitemap","https://micron.com/redirects/sitemap"
"micron.com","Missing from Sitemap","Medium","micron.com/search-results/data-sheets","https://micron.com/search-results/data-sheets"
"micron.com","Missing from Sitemap","Medium","micron.com/search-results/firmware","https://micron.com/search-results/firmware"
"micron.com","Missing from Sitemap","Medium","micron.com/redirects/chipset-compatability-guide","https://micron.com/redirects/chipset-compatability-guide"
"micron.com","Missing from Sitemap","Medium","micron.com/products/multichip-packages/nand-based-mcp/part-catalog/part-detail","https://micron.com/products/multichip-packages/nand-based-mcp/part-catalog/part-detail"
